Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,,1.154446383,1.17831628,1.174368333,1.150600735,1.104721762,0.9573905698,0.9224787287,0.8784024354,0.8513466459,0.7680090575,0.7614338948,0.8266330881,0.7975421751,0.7639664369,0.7353388548,0.7179227087,0.685477124,0.6729601494,0.6716964322,0.6839038439,0.6630903266,0.5989521723,0.567769364,0.5889731585,0.5950306165,0.6082268311,0.6122087994,0.6100394905,0.5867689759,0.4894023538,0.4590004961,0.4114942521,0.3646525691,0.2474490163,0.1649601392,0.1596533486,0.1524546455,0.1320725598,0.1181608419,0.1113783307,0.1242261906,0.1818389511,0.2640304096,0.2995430406,0.3049728193,0.3099583512,0.3597312274,0.4141012997,0.4015398166,0.3906905391,0.2514111,0.4065893918,0.4773919208,0.4838802918,0.476733283,0.4633136746,0.4103571304,0.3742305814,0.3024469581,0.2535899975,
Ecuador,ECU,Population growth (annual %),SP.POP.GROW,,2.832047602,2.847661199,2.865421491,2.884981967,2.904721493,2.9211344,2.930835038,2.932279849,2.924371295,2.908867654,2.891310422,2.870890539,2.843796585,2.808791611,2.769643786,2.728434583,2.689231899,2.654747256,2.625575033,2.600802437,2.575940797,2.550236828,2.52682372,2.506065267,2.486364066,2.466339585,2.443734875,2.41960917,2.393274336,2.364382033,2.333489945,2.29996942,2.263530801,2.224223549,2.181649205,2.141544797,2.09935358,2.045561688,1.977779419,1.902790305,1.824859047,1.75615767,1.706463013,1.681500928,1.67349164,1.675048483,1.672881165,1.65919151,1.628632124,1.589409453,1.538757895,1.49891549,1.496899243,1.54370952,1.617938422,1.706874588,1.768502796,1.765652695,1.679172693,1.538741142,
"Egypt, Arab Rep.",EGY,Population growth (annual %),SP.POP.GROW,,2.716314468,2.689560859,2.664518795,2.643836366,2.6239074,2.609406681,2.587775669,2.542073655,2.466972774,2.377009936,2.285943748,2.214666462,2.175125402,2.17580145,2.205751714,2.240896939,2.274283903,2.318920954,2.3742162,2.434513082,2.488009421,2.533356514,2.577405483,2.619789215,2.653900299,2.691168593,2.7085798,2.671255631,2.568703344,2.426660158,2.272174221,2.140223658,2.04793311,2.008967478,2.006423487,2.013170601,2.008936449,1.995588043,1.967417366,1.930382623,1.901137787,1.881449991,1.85861819,1.831326977,1.805716775,1.771855275,1.751693087,1.778691301,1.864456434,1.98480508,2.113775596,2.214740995,2.26795426,2.259251359,2.207025339,2.145222268,2.090832668,2.033272399,1.976280224,1.920247637,
Euro area,EMU,Population growth (annual %),SP.POP.GROW,,0.9114249412,0.9300358169,0.9423317931,0.9198365544,0.9040352681,0.8348957447,0.7164434783,0.6708179349,0.67363765,0.5459522816,0.5514551819,0.6753392099,0.6372608415,0.5708280788,0.5177703988,0.4487655998,0.4004406611,0.4057718474,0.4116917416,0.431301855,0.3835071253,0.2739956708,0.201606802,0.1678700751,0.1895187102,0.2494110858,0.2764607493,0.3343537762,0.4282101939,0.4599290451,0.4644065695,0.4649460155,0.4096729619,0.2909147689,0.2575112335,0.2590163994,0.2385949092,0.2108888522,0.2582398989,0.3284523957,0.3850119705,0.4890638343,0.5431904847,0.5512836504,0.5181552059,0.4682634183,0.5204770049,0.4898802647,0.3249321348,0.2357433503,-0.2177072062,0.2204829046,0.3399912909,0.3439418142,0.3031794679,0.2926088351,0.2160139242,0.2232970389,0.08894781489,0.1241664238,
Eritrea,ERI,Population growth (annual %),SP.POP.GROW,,2.521954852,2.595320299,2.640023648,2.654696357,2.6507725,2.637554633,2.631097384,2.636094779,2.659327612,2.692398517,2.726374198,2.753426267,2.774575195,2.786931924,2.792103311,2.786567742,2.780405886,2.797177652,2.84061364,2.896653139,2.907213881,2.886833252,2.883242803,2.905865477,2.918662022,2.991858166,2.987562564,2.698314518,2.062086524,1.225238851,0.340640837,-0.3874053823,-0.8434683156,-0.9062075218,-0.6425562557,-0.3526720123,-0.05806461913,0.5110389525,1.393993703,2.428513381,3.527498231,4.380552826,4.719973616,4.467643594,3.853166896,3.187674572,2.64882178,2.186536353,1.84837072,1.606207281,1.363718869,,,,,,,,,,
Spain,ESP,Population growth (annual %),SP.POP.GROW,,0.9290155346,0.9200322865,0.8770432517,0.9936964262,1.085844742,1.024027852,1.230665818,1.307655786,0.9854305596,1.110631449,1.205084833,1.10413659,1.104937604,1.09260761,1.081293603,1.056851725,1.029131809,0.9628765504,0.8815845013,0.8029635619,0.7108780105,0.6003901372,0.4871832106,0.4152557024,0.3623655649,0.2987823668,0.2593290632,0.2120649993,0.1567761976,0.1018288426,0.2545274246,0.4897579054,0.5185435209,0.4761005552,0.4413657495,0.4165157982,0.4191195172,0.4138474811,0.4053230255,0.4471370145,0.6940680843,1.412595405,1.808454468,1.725466303,1.689349047,1.690352556,1.851081308,1.595330499,0.8857359806,0.4604083051,0.3553383965,0.06492596256,-0.3276690396,-0.2989510591,-0.07758886159,0.08443015007,0.234587923,0.4379829937,0.7177156371,0.4837813003,
Estonia,EST,Population growth (annual %),SP.POP.GROW,,1.11138977,1.34156956,1.378477164,1.437675372,1.359458372,1.078006708,0.7877361866,0.9258375065,1.048781817,1.096145451,1.233395893,1.123907965,0.9600323014,0.8652660814,0.7854591762,0.712743107,0.7360437301,0.6856131467,0.5562549151,0.603352238,0.7047182765,0.7198766554,0.6870964019,0.6521872833,0.6670633563,0.743509962,0.7781023092,0.6216220351,0.3981435475,0.06649019068,-0.5021591852,-1.824181555,-2.574319978,-2.138588635,-1.785399536,-1.475364638,-1.14091924,-0.9605590046,0.2944822759,0.4837071617,-0.6369631245,-0.6334337964,-0.6276224481,-0.5978205104,-0.5722555247,-0.5896555598,-0.4561885351,-0.2681337195,-0.1927680774,-0.2280579685,-0.3035828236,-0.3579444114,-0.3558918026,-0.2622561751,0.06555252954,0.02911222555,0.1210706315,0.348039138,0.3683136956,0.1975655812,
Ethiopia,ETH,Population growth (annual %),SP.POP.GROW,,2.319962454,2.39785336,2.454548653,2.484147593,2.496045241,2.477315664,2.461913774,2.496163338,2.594895086,2.719607533,2.891342861,3.00462837,2.928970616,2.622436199,2.190128275,1.708835094,1.346505218,1.23150193,1.444233649,1.878273259,2.370060679,2.770026624,3.054442102,3.178064856,3.193713924,3.180089592,3.197512698,3.242478772,3.329124546,3.431842834,3.532983139,3.59050935,3.575591455,3.476561369,3.327280671,3.167007106,3.034012992,2.938856113,2.893813924,2.88268787,2.879425139,2.867363938,2.850945567,2.826396381,2.798323914,2.768139897,2.745949471,2.741029927,2.756861848,2.783756927,2.812613737,2.829627968,2.827014885,2.799924688,2.756111616,2.708072653,2.663414482,2.619969171,2.579697088,2.541386464,
European Union,EUU,Population growth (annual %),SP.POP.GROW,,0.8664211728,0.8894683779,0.9130023727,0.9095710338,0.8604812656,0.8059346449,0.7655679364,0.7092506176,0.6843547582,0.5481121674,0.5355703503,0.6702126585,0.6470018798,0.6161330465,0.5978536938,0.5415084668,0.4874220178,0.458792008,0.4403208555,0.4491928448,0.4109272587,0.3280895447,0.2625523318,0.2322709722,0.2405189312,0.2782797353,0.2952410923,0.3245729085,0.3400173933,0.3352302663,0.2978802703,0.2924545276,0.3256150306,0.2493281797,0.1890530447,0.1627169261,0.1501971691,0.1337469268,0.1648219428,0.1196635888,0.1320680642,0.2294322007,0.3560105061,0.3756364833,0.3551986299,0.3251043812,0.3364664938,0.3211809585,0.2366861126,0.139394236,-0.1778863733,0.1472382152,0.243212932,0.2502333104,0.21802003,0.2123455738,0.1568200318,0.1633328787,0.06325541289,0.06298823319,
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,,2.305557464,2.348878202,2.383198763,2.412165579,2.43698421,2.459786579,2.482070665,2.502087007,2.521350266,2.539557328,2.551738476,2.563392795,2.580499698,2.607523733,2.636755042,2.670409876,2.692248779,2.68636794,2.646563626,2.585907552,2.525982103,2.479944541,2.448655882,2.435495037,2.438599029,2.432373967,2.431181733,2.471105176,2.559019353,3.118726439,2.80445756,2.903742283,2.925116847,2.850759363,2.720063971,2.573887069,2.461877785,2.366407208,2.36370022,2.448208471,2.526009096,2.571470207,2.595312762,2.58984072,2.564393785,2.534986931,2.51093311,2.508248443,2.503227581,2.493806203,2.503336081,2.504928197,2.484756246,2.43786169,2.377347857,2.312218983,2.261210879,2.24800163,2.279274969,2.340037479,
Finland,FIN,Population growth (annual %),SP.POP.GROW,,0.7057114837,0.6799953998,0.7069774682,0.5563156251,0.3333747954,0.3748008264,0.5415502056,0.448972198,-0.05803084057,-0.3787182379,0.1262037059,0.5951952663,0.5679091979,0.5235429958,0.4438630757,0.3014486387,0.279738313,0.2871223696,0.2555790278,0.3110784159,0.4265156449,0.5602858439,0.5959913208,0.5343429309,0.4170689045,0.3247948959,0.2836267318,0.290689051,0.361018799,0.4433820739,0.5461720182,0.5619098507,0.4838540889,0.4310489028,0.3816553335,0.3280379136,0.2973773304,0.2654729624,0.2321162491,0.2076065154,0.2276873419,0.2423810502,0.2384572401,0.2903503615,0.3422485943,0.3837771363,0.4254298321,0.4655492845,0.4782463935,0.4574945355,0.4635587075,0.4758094867,0.4607237728,0.4135602075,0.3293838858,0.2874214017,0.2346705317,0.1326410408,0.1101916905,0.1436411972,
Fiji,FJI,Population growth (annual %),SP.POP.GROW,,3.438227376,3.481761773,3.410682397,3.21054681,2.93559174,2.645739679,2.400433805,2.223378855,2.134414772,2.106906346,2.102563429,2.088743321,2.060263249,2.014250444,1.962859548,1.878619431,1.811055858,1.835634088,1.982408883,2.184515811,2.444257934,2.614994762,2.543537886,2.161883652,1.599186637,0.9608494434,0.4351521496,0.158925762,0.2318439533,0.5468033005,0.9321277649,1.226070656,1.399486104,1.40015664,1.274615173,1.148993579,1.058518245,0.9306457339,0.7661651597,0.5823255371,0.3584149408,0.1637634022,0.1006537675,0.218612498,0.45648978,0.7593967897,0.9994951161,1.090795994,0.9747033009,0.7213539449,0.4218737307,0.1867498443,0.06205700082,0.09757230506,0.2518618639,0.4335351567,0.5776458373,0.6848602821,0.7290926574,0.7264926302,
France,FRA,Population growth (annual %),SP.POP.GROW,,1.318628531,1.396523137,1.404857885,1.324914058,1.18616692,1.022989973,0.8812981165,0.7841411885,0.7520689574,0.7649102332,0.7928282659,0.8022353145,0.7822483275,0.7200238515,0.6308494989,0.5337769533,0.455757796,0.4106965698,0.410996116,0.444046994,0.4860551294,0.5194146287,0.5456029168,0.5587340082,0.5611508272,0.5657335427,0.571439287,0.5646316427,0.5418379636,0.5087416568,0.5541226229,0.4972426475,0.4332770242,0.3722619058,0.3612448084,0.3540655055,0.35374185,0.368607869,0.514446451,0.6849457836,0.7277896645,0.7272266375,0.7087711777,0.7363327487,0.753799177,0.6971912283,0.6187083591,0.5588434673,0.5144895438,0.494040603,0.4836755444,0.4839989613,0.5147738291,0.4737069078,0.3555692401,0.2638687886,0.2902021164,0.2744518491,0.218824149,0.1945824493,
Faroe Islands,FRO,Population growth (annual %),SP.POP.GROW,,1.291303202,1.266395563,1.242217244,1.226975351,1.184964447,1.187181739,1.125525297,1.123488794,1.118787015,1.155128356,1.141937368,1.156606612,1.195382183,1.112736427,1.083539741,1.040772621,0.9754778807,0.9590020588,0.940577828,0.922584198,0.8867098436,0.8562437028,0.8624635778,0.9219336262,0.9598513115,1.062112245,1.145945347,1.058256364,0.6936788391,0.2477896116,-0.3241562601,-0.8032513972,-1.008361317,-0.9313500157,-0.4875765347,-0.002191804842,0.3609993747,0.6638902087,0.7219935818,0.6654812787,0.5568786594,0.5008818333,0.4309531988,0.3388086028,0.2748320745,0.1298103277,0.06693300674,-0.006273066591,-0.01673010167,-0.02300846094,0.02509987672,0.05854189048,0.1211564319,0.1335197244,0.1874610005,0.2452509855,0.3171019973,0.3532222257,0.3704698909,0.3854754522,
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,,3.160054647,3.071690736,3.084585906,3.262077987,3.404418355,3.699113673,3.830332489,3.62395141,2.969880473,2.08791652,1.09147346,0.2991221554,-0.01124109746,0.3014658644,1.06070529,1.942296041,2.63586738,3.153491618,3.343954104,3.375689114,3.351666536,3.380210625,3.29696728,3.128040066,2.901295108,2.608116947,2.339767986,2.197165911,2.233949043,2.355571549,2.537517675,2.604998301,2.450350813,2.028355024,1.409430304,0.719034259,0.1494575524,-0.2464476346,-0.4046770194,-0.338331162,-0.2190377201,-0.1335219646,-0.1168612149,-0.2603899826,-0.4596758408,-0.7195942336,-0.8884032961,-0.8586962774,-0.5597535437,-0.05342736677,0.5155949473,1.017541503,1.345848816,1.426680742,1.333168176,1.213154024,1.124175032,1.052213848,1.034228542,1.057554256,
Gabon,GAB,Population growth (annual %),SP.POP.GROW,,0.9677094336,1.079966999,1.222341332,1.4040044,1.600037159,1.81374552,1.993370614,2.091310768,2.078249937,2.000647725,1.897823626,1.830766468,1.815832737,1.880542325,1.996358833,2.117829754,2.222775569,2.311513368,2.38578031,2.445487178,2.496339768,2.550404139,2.60016664,2.65071621,2.69464615,2.736345412,2.763524342,2.776277518,2.770695723,2.7525658,2.731411734,2.708269922,2.676480974,2.633858382,2.586173561,2.547393188,2.518724482,2.485988282,2.448036432,2.414288376,2.385038528,2.380176439,2.425954472,2.531576244,2.679276322,2.807578617,2.923063968,3.07422517,3.264264158,3.459146772,3.656322234,3.788583795,3.779411424,3.606623054,3.335251073,3.043638018,2.795874594,2.603486796,2.484043179,2.416957226,
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,,0.7604599385,0.8486613877,0.7483664487,0.6502577488,0.6424687794,0.5513032495,0.5385437695,0.4867682796,0.4158032695,0.3987224579,0.4176666175,0.3390575157,0.1931981864,0.06305921015,-0.00742336272,-0.02460383253,-0.03287384824,0.005359907657,0.08972866119,0.1195172541,0.03482173206,-0.03584279383,0.03410137388,0.1582618632,0.2269512255,0.2316102298,0.2126372607,0.222063894,0.2603114501,0.2989305541,0.3092479323,0.2704311821,0.2397454393,0.2545864869,0.2645474169,0.2546263842,0.2575533233,0.2914060854,0.3334058822,0.3573008874,0.3849759696,0.4233370796,0.4656411136,0.5689431134,0.6866113061,0.7350486784,0.7786661124,0.7870326223,0.7563908596,0.7838886466,0.7815065622,0.6953531323,0.6697405355,0.7364639787,0.7923675058,0.7578744928,0.6793744739,0.6059291322,0.5641311134,0.565404595,
Georgia,GEO,Population growth (annual %),SP.POP.GROW,,1.578435862,1.519342186,1.473021724,1.410306472,1.316771037,1.143478098,0.980879611,0.9070526025,0.9356678215,0.9658376098,1.040707699,1.010966631,0.8807083608,0.8683462213,0.7380107298,0.7210903021,0.6816252221,0.5838234102,0.7363052783,0.8429005052,0.8203162293,0.8466664926,0.8788423485,0.8538796707,0.8766789948,0.888192529,0.8255762386,0.9901278682,0.2626643161,-0.02706838949,0.7034756493,0.7745110503,0.7685584506,-1.539430121,-3.757716068,-3.62954608,-3.207518172,-2.474222976,-2.057376879,-1.944629157,-1.551238397,-0.8972536727,-0.6753658059,-0.61926241,-0.6352922185,-0.5684847124,-0.5216467344,-0.3037905293,-0.8881850428,-0.7294752569,-0.8021640397,-0.7365655188,-0.3009721414,0.04695390025,0.1574814052,0.0598165991,0.01338607467,-0.03903654635,-0.1715657402,0.06865624947,
Ghana,GHA,Population growth (annual %),SP.POP.GROW,,3.160595097,3.213938554,3.175281668,3.026904195,2.817192909,2.575954338,2.381378785,2.29696965,2.354312042,2.497592809,2.685321336,2.817244954,2.819278681,2.656193659,2.400393658,2.112705165,1.906274286,1.85666839,2.010323744,2.294497688,2.608341021,2.853955775,3.009296478,3.045340952,3.001168978,2.938513423,2.898612402,2.873211378,2.87196737,2.883226255,2.895978367,2.890511098,2.855417913,2.785260065,2.694853156,2.601601014,2.524614187,2.471753914,2.449494437,2.449406107,2.449562516,2.447154931,2.458527537,2.484598321,2.517459761,2.55438954,2.579985464,2.578757332,2.543821515,2.487008974,2.424401783,2.369482728,2.323828607,2.291813837,2.268777982,2.24660996,2.220504882,2.192852874,2.162584462,2.130763473,
Gibraltar,GIB,Population growth (annual %),SP.POP.GROW,,1.643130048,2.074271606,2.366156409,2.338939589,2.331505808,2.094555799,2.011108057,1.899264235,1.690039867,1.53616099,1.409549792,1.185757553,1.030342957,0.769195805,0.5871772392,0.3884402554,0.1622328894,-0.01323363993,-0.1721968768,-0.3452858676,-0.5536115523,-0.6845664318,-0.7333715425,-0.6704696264,-0.4552074259,-0.1888509841,0.06184504578,0.1715913802,0.07883327172,-0.1302797771,-0.4400901035,-0.6117706802,-0.5701983323,-0.2618488011,0.2897389142,0.9781894918,1.486990773,1.82316462,1.921641378,1.801792052,1.668699485,1.547887296,1.419911564,1.142241292,0.8828210681,0.5942216098,0.3107077069,0.1371210755,-0.0238336413,0.06850641399,0.06845951483,0.1338071296,0.1217574801,0.0949273284,0.04742989358,-0.01185536457,-0.04447013904,-0.02372549612,-0.02669791327,-0.04451236775,
Guinea,GIN,Population growth (annual %),SP.POP.GROW,,1.643582087,1.65732929,1.678570458,1.710299891,1.745926307,1.785599028,1.813895148,1.81053804,1.767249841,1.699354918,1.634143828,1.585449485,1.545214946,1.51853645,1.507956874,1.50251095,1.515943059,1.575169538,1.689469087,1.842927247,1.994753491,2.139656658,2.304698079,2.488787254,2.673973591,2.859691364,3.007957768,3.074987134,3.045446028,2.952379181,2.834843518,2.733495034,2.661382359,2.632061853,2.627358766,2.635672254,2.622005649,2.56025077,2.437653832,2.28281802,2.11736734,1.987872548,1.926564275,1.95304244,2.03891509,2.148488305,2.23894088,2.29160483,2.290827005,2.259381611,2.215150305,2.197958682,2.235327632,2.342254124,2.489834844,2.644357731,2.764879904,2.833117512,2.834784817,2.791607079,
"Gambia, The",GMB,Population growth (annual %),SP.POP.GROW,,2.003361983,1.980599673,2.019296751,2.138033861,2.30793875,2.490576332,2.646871063,2.766666064,2.840771909,2.878210806,2.907760218,2.950766875,3.001469495,3.07045324,3.148200007,3.247704121,3.339916368,3.372873084,3.334988581,3.26689988,3.140276864,3.074304097,3.205216084,3.57570182,4.064471254,4.571132432,4.916682458,4.97964062,4.717400705,4.272073804,3.806510679,3.446129852,3.197553312,3.096002421,3.091668033,3.098297783,3.081593726,3.084086859,3.100864606,3.128788688,3.164230528,3.197644099,3.199922096,3.163325465,3.106619692,3.043049767,2.99605548,2.97048034,2.973715757,2.995687968,3.017963446,3.031169712,3.03420155,3.025950918,3.008720834,2.988373007,2.969069585,2.946012688,2.921862866,2.895365506,
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,,1.067736681,0.9784111844,0.970190815,1.067185138,1.234747992,1.406357107,1.542672328,1.657919804,1.74475121,1.79345041,1.886100697,1.951573957,1.847899398,1.528111733,1.091729233,0.5766743396,0.1708008796,0.05246559252,0.3347423033,0.8933472588,1.539368835,2.069384146,2.415066901,2.505531045,2.423993273,2.308379349,2.240737194,2.198700448,2.198063085,2.227409513,2.256497472,2.262972118,2.235609206,2.173217525,2.088518026,1.998989136,1.93200086,1.912447978,1.952534789,2.032664485,2.124927075,2.204268152,2.273212939,2.325669198,2.36534711,2.398707778,2.435506078,2.476336805,2.523901771,2.573413527,2.618312205,2.650742625,2.660766083,2.644755928,2.611151253,2.570119483,2.532249258,2.493505196,2.456528568,2.421410618,
Equatorial Guinea,GNQ,Population growth (annual %),SP.POP.GROW,,1.341330767,1.317856714,1.433507313,1.718573626,2.077191295,2.576053216,2.878736991,2.58132539,1.519379063,-0.004605369203,-1.703318015,-3.176553709,-4.179999309,-4.378176597,-3.817400833,-3.112342474,-2.370507364,-1.028979216,0.9533807768,3.234219945,5.616475732,7.386856038,7.955668225,7.301581257,6.016997448,4.690101581,3.711325258,3.084247298,2.906168024,3.044041827,3.205787931,3.278281737,3.378252599,3.496452733,3.621585967,3.768127788,3.918574371,4.025731854,4.081912968,4.111038555,4.117746929,4.143998224,4.205940428,4.315088089,4.443763255,4.559658305,4.631940298,4.654916813,4.625126705,4.558597536,4.478446124,4.394052518,4.291884317,4.172280493,4.042896478,3.91079791,3.781106635,3.653340932,3.528840253,3.407619459,
Greece,GRC,Population growth (annual %),SP.POP.GROW,,0.792901847,0.5957771033,0.3708920052,0.3626125468,0.4677876963,0.7378040813,0.8144115173,0.6505328897,0.3654207625,0.2281965083,0.4338447878,0.650037188,0.4541331119,0.3681833144,0.9386603536,1.553213563,1.301109489,1.296604359,1.246698067,0.9822200161,0.8966160629,0.6164620401,0.5817249323,0.4981565762,0.3882889792,0.3307590735,0.3343584944,0.3631979873,0.5218509801,1.057808012,1.200352537,0.7638827225,0.5882619192,0.5007034379,0.4671972892,0.4406705309,0.4932671448,0.5542119029,0.3834713116,0.4090418382,0.519884464,0.3665664621,0.2386431753,0.2474135428,0.2932490741,0.300331801,0.2547575819,0.2654578367,0.2630264013,0.1288804327,-0.1479512774,-0.5407529505,-0.7251208067,-0.66611329,-0.6588613609,-0.4159130283,-0.1977832248,-0.2028802383,-0.1053393927,-0.1963016647,
Grenada,GRD,Population growth (annual %),SP.POP.GROW,,1.541539263,1.25895953,0.9984482321,0.7604112767,0.5425006418,0.3186160843,0.080021905,-0.08739556524,-0.2172400829,-0.2611008941,-0.2798271986,-0.2423006988,-0.3442674401,-0.5041460817,-0.7496642248,-1.114366049,-1.376006916,-1.243582105,-0.5638509764,0.4830138588,1.756872656,2.745325943,3.053866144,2.521574071,1.49278317,0.2298438075,-0.7594922484,-1.315122396,-1.224266539,-0.6250667149,0.1390113819,0.7220247973,1.098299123,1.124625299,0.9427463364,0.7124115401,0.5568459864,0.4479598826,0.3971597575,0.3975334808,0.3930536555,0.3809012813,0.3534985067,0.3292555375,0.298559101,0.2671808303,0.233199072,0.2601596606,0.3124351635,0.4150675254,0.5248518008,0.6217404433,0.6678316662,0.6707477053,0.6434716463,0.6003674806,0.5526000215,0.5172665735,0.494964112,0.4605367995,
Greenland,GRL,Population growth (annual %),SP.POP.GROW,,3.625774802,3.785022413,3.922071315,3.243527575,4.16726964,3.262522732,3.398385282,3.517361418,3.397835364,3.286166448,1.709443336,2.303766807,1.438873745,1.015237146,0.2018164156,0.2014099372,-0.6054508909,-0.4056800696,0.8097210233,1.202419297,1.581060603,0.9756174945,1.158314109,1.145050679,0.94429408,0.5623257554,1.115253195,1.28560081,0.9082714574,0.5410292728,-0.1800180504,-0.3610112224,-0.1809955245,0.5420067469,0.5390848635,0.1790510774,0.1787310574,0.1784121794,0,0.1780944371,0.2665483586,0.4585742683,0.2751955447,0.2568705448,0.04216221976,-0.2831791812,-0.3864858467,-0.4021868767,-0.008876974023,1.028023326,-0.02636319713,-0.1407212194,-0.5772658647,-0.3333986667,-0.3220385493,0.1282279784,-0.02670060626,-0.2638288783,0.3599177145,0.2522383034,
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,,2.936234518,2.936142319,2.922213077,2.893360487,2.850493537,2.804420185,2.744536847,2.671509104,2.589681567,2.507663212,2.433237651,2.372464859,2.326203719,2.292122312,2.257347972,2.239114591,2.250160973,2.300783762,2.389166726,2.494654354,2.590691543,2.671766063,2.71559914,2.739688448,2.754094839,2.763170626,2.768564246,2.768246906,2.759321995,2.734472527,2.689429601,2.624668674,2.550623477,2.490558872,2.452988793,2.402720921,2.358059233,2.361987483,2.369476412,2.433943645,2.4024009,2.297882417,2.180745246,2.125985971,2.077170631,2.026228097,1.975962167,1.927447638,1.881063438,1.836556428,1.819487756,1.777495787,1.757167698,1.728757603,1.691465093,1.658073318,1.6276538,1.600385982,1.560386048,1.519987854,
Guam,GUM,Population growth (annual %),SP.POP.GROW,,1.976354777,2.237327288,2.390563398,2.436103177,2.40890769,2.354852308,2.32363073,2.269615275,2.253380359,2.212066209,2.18635628,2.136150328,2.122775839,2.122432951,2.136183303,2.150233057,2.174753987,2.183683413,2.192020897,2.230503548,2.229742545,2.246325585,2.271504448,2.263182557,2.275733814,2.249420555,2.235207156,2.231263261,2.261009326,2.29075345,2.327844449,2.32391326,2.256828007,2.118125037,1.909443687,1.704284831,1.502890563,1.3028273,1.097882229,0.8846467719,0.6878038651,0.4962251227,0.349322036,0.2349462953,0.197156462,0.1532857375,0.1253555316,0.1189109409,0.1225378685,0.1299145696,0.157303192,0.1876877428,0.2652893989,0.3683635031,0.5228316613,0.6754972591,0.8147244733,0.9022909199,0.9157435678,0.8855145075,
Guyana,GUY,Population growth (annual %),SP.POP.GROW,,3.007925588,2.84605512,2.652031221,2.420749507,2.175785607,1.922448055,1.692546778,1.510008464,1.389282104,1.311816783,1.234178024,1.151421194,1.096536956,1.08152619,1.07853546,1.100582596,1.097652009,1.005390342,0.7926916122,0.5006403374,0.2024474933,-0.06206081775,-0.294321076,-0.4807720129,-0.6182507905,-0.7807785647,-0.9193847786,-0.9031340645,-0.6763727963,-0.3055976405,0.157415462,0.5517493719,0.7379901029,0.6285392432,0.3160125614,-0.06530455873,-0.3721422068,-0.5552508621,-0.5456781755,-0.3953509374,-0.2026913593,-0.05597334365,0.04738474555,0.07981868838,0.05617024961,0.02398674442,0.01902449879,0.0452691109,0.1208404378,0.2287016041,0.3461969452,0.4456637493,0.514040833,0.5372218782,0.5307027593,0.510790065,0.4985200237,0.4875751588,0.4825266665,0.4822437204,
High income,HIC,Population growth (annual %),SP.POP.GROW,,1.278752116,1.295126223,1.269268098,1.241633506,1.180840557,1.092038478,1.011979194,0.9926760536,1.003171631,0.9857463476,1.175291273,1.017207808,0.9767936117,0.9496300132,0.9125665881,0.8392058675,0.8215056589,0.8218700328,0.8551289652,0.8248488174,0.8160100124,0.7687339428,0.7163949292,0.6734829868,0.6720435356,0.685378952,0.6870818312,0.6968044587,0.7361531396,0.7758064399,0.8474251502,0.6283643979,0.7907030438,0.7305124379,0.8414380588,0.6821549099,0.6612458243,0.6403645757,0.6307746067,0.619928703,0.6503352882,0.6680375741,0.6546800438,0.6867126206,0.7003468058,0.7573487071,0.7921052868,0.8378370786,0.7418678987,0.661348807,0.4720019774,0.5884222838,0.5903222495,0.6027108568,0.583995864,0.5789871367,0.5092789064,0.4704439137,0.4097535665,0.4932901929,
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,,2.963040924,4.236494673,3.44066885,2.417271694,2.627395063,0.8854757764,2.527097364,2.123526741,1.596569535,2.431443203,2.156424527,1.917085484,2.821398831,3.160575854,1.8961131,1.256197195,1.44371142,1.811706419,5.465453784,2.670080965,2.348226768,1.55249627,1.519407906,0.9829735669,1.074258772,1.245826983,1.006753152,0.8404685407,1.03591232,0.3213150332,0.8292283364,0.8396500315,1.717770734,2.252030431,1.980132777,4.438607795,0.8325128548,0.8348088073,0.9551258143,0.8815940759,0.7369626681,0.4428468273,-0.1974041265,0.7799185623,0.4368714061,0.6422704829,0.8596332722,0.5982387869,0.2153533343,0.7344463963,0.6725432918,1.103957997,0.4019825359,0.7023709505,0.8511979111,0.6193663453,0.748222905,0.7990502471,0.7540949202,-0.3415796025,
