Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Costa Rica,CRI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.06509511834,0.08231133184,0.06690588823,0.08486070331,0.09147014346,0.2148374987,0.1684266729,0.1748406298,0.1837107709,0.174248199,0.1742793661,0.1971989213,0.1904389817,0.2100955173,0.1862074141,0.1658095145,0.1669646592,0.1630623752,1.064896111,1.119757206,1.031344438,0.9361122775,0.8872950173,0.9056787522,1.242120979,1.511847502,1.857827607,1.717013103,2.097469732,2.259053862,2.29840794,1.963423849,1.66882417,1.409209523,1.216529083,1.190605712,1.170565354,1.141803897,0.9779761755,0.9268503482,0.9259802622,0.8547072285,0.8636697077,0.8485256161,
Caribbean small states,CSS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,1.690724587,1.313153276,1.227661858,1.401429777,1.159748343,1.137078187,0.9877380471,0.8059427196,0.9870408076,1.656812666,1.976632793,2.127781368,2.284984536,2.688262666,2.660331012,2.006307721,2.240320078,2.678427989,4.34680154,4.481495051,4.495588684,4.402303866,4.410927521,4.515641737,4.609152526,5.194788264,5.914462876,6.131638738,6.362709961,6.000160046,5.587064362,5.638392113,4.804852623,5.310221494,5.192296993,5.170699592,5.214117943,4.940550491,5.124671502,5.453421065,5.768788796,5.805346274,5.62084798,5.873646672,7.801813088,
Cuba,CUB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.940550595,4.342456334,4.227194722,4.537151793,4.517079052,4.753533229,5.138802059,4.966212832,5.680152022,5.037073868,
Cayman Islands,CYM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.2751328879,0.301650286,0.2581432047,0.2383616466,0.2530320066,
Cyprus,CYP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,5.497235708,6.935098676,7.109609533,5.932870292,4.365071326,3.978469907,3.692253371,3.621227465,3.230163391,2.942056734,1.848333452,1.722422544,1.667828685,1.510713146,1.405599624,1.138125917,1.174635286,1.204986609,1.094431787,0.4895470796,0.4926456355,0.4993275821,0.471076256,0.4736995273,0.4505025854,0.748712291,0.1809140592,0.2186917091,0.4468197205,0.5686260661,0.5206606259,0.5931720468,3.406833649,2.287162047,3.348828123,2.686369875,2.406535827,1.803278773,1.395216098,1.501069083,1.868781394,2.03078648,2.042074836,2.077703877,2.168765929,
Czech Republic,CZE,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3378479541,0.3427527164,0.3144005228,0.163938208,0.1143069245,0.5176690919,0.476620747,0.4754549085,0.3782157505,0.4047211708,0.4932692777,1.01983311,0.9774564921,1.025985692,0.9606739933,0.4790391298,0.576604358,0.587872114,0.6073776052,0.6746842499,0.8209742186,1.255386117,1.422530823,1.592884868,1.639863891,1.581035941,1.52869987,1.705549512,
Germany,DEU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,0.08397739549,0.08200509998,0.07877363304,0.08026141801,0.08554926441,0.08657756571,0.0892041336,0.09876562038,0.09635736251,0.2504686997,0.2645459869,0.2873852778,0.2748910193,0.2714726515,0.2761539064,0.2656196331,0.2759334639,0.2736191877,0.2681860282,0.2752238673,0.2580601058,0.2308254271,0.2121202059,0.1999434541,0.1742982321,0.1733511135,0.1732085011,0.1745441675,0.171128842,0.1849864517,0.1995613981,0.2238959794,0.2297851559,0.2315111014,0.241102624,0.2499128173,0.2851340596,0.2930017355,0.3618835056,0.3761783053,0.4090646871,0.4149825981,0.4391155258,0.439058101,0.4639667964,0.4379878555,0.4250597545,0.4246036408,0.4698946965,0.4653373004,
Djibouti,DJI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.837600891,2.744788788,4.084436503,2.755668892,2.388758253,2.21538812,2.282394555,2.321759548,2.156966266,2.229360804,2.086884379,2.530108096,3.965612065,3.714466737,3.647797743,3.70302609,3.377728229,3.03555941,3.094680047,2.89214171,2.611455713,2.457506994,1.947657515,1.710387664,1.6341338,1.545481221,1.501872252,1.986783007,2.390099754,1.892676324,
Dominica,DMA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,6.975789063,10.15224629,15.8130756,11.81243229,10.3522958,8.377307059,9.527169084,9.893999644,9.289330338,5.699609538,7.755234257,9.415855293,7.221869407,6.911705177,2.256640048,2.210582991,5.59494345,5.025146625,3.948948341,3.800195142,3.772293325,3.74378238,3.914038515,4.054999611,4.21588373,4.339111635,4.312361102,5.455103688,5.97721685,5.656612064,5.335540691,4.951305866,4.526619462,4.635094088,4.56466199,4.783760431,4.726331351,9.706638051,10.34295788,7.641697233,8.531773982,7.653417656,7.768308315,13.47848559,
Denmark,DNK,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3036003563,0.3141897663,0.2809506024,0.2826528252,0.3664923215,0.4911839566,0.4325023348,0.4513288196,0.4060155795,0.423943908,0.4393643897,0.431265203,0.4278085011,0.2518615667,0.2616846159,0.2577155888,0.297628926,0.3172277289,0.2874164689,0.3342661177,0.3613779785,0.3989589814,0.4201270695,0.4157144403,0.3982597741,0.3957747916,0.396618155,0.4176064601,0.4179694869,
Dominican Republic,DOM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,1.689666804,0.8700870087,1.20760793,1.023541453,0.9160200718,0.7779506557,2.834366696,2.69451284,2.779655418,2.933367337,2.708059191,2.418896141,2.298183226,2.114829838,1.768155943,4.797215606,3.681684086,4.686813295,5.373707936,4.494067417,4.450302898,3.353860868,2.986545303,5.795409513,5.445651874,5.044066206,5.277471013,5.706012929,6.486641595,7.368333113,7.565298152,7.740872432,8.085856472,10.86474683,11.20489069,7.600292557,8.061801712,7.72652688,7.492329919,7.0754805,7.216834999,7.307803231,7.023717916,7.155943135,7.160473587,7.301640918,7.276164533,7.722445414,7.968756794,8.343255633,10.56710185,
Algeria,DZA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,4.338450553,4.687602449,3.354630255,2.583876085,1.52914116,1.709738551,1.438374343,1.664131427,1.490641315,1.254383493,0.9587596201,1.007921936,1.12150553,0.8032561414,0.6126825789,0.5402338871,0.5620779083,0.7296274048,0.6414046084,0.6201197646,0.5672975864,2.821792975,2.895647626,2.282483368,3.279021606,2.681715218,1.874670501,2.200192071,2.199729297,1.624155811,1.441858619,1.22386248,1.885118554,2.578693305,2.88283791,0.1647315175,0.1615007676,0.07334916522,0.06060319477,0.1095662318,0.1219481527,0.1014282888,0.1027658589,0.09992679087,1.147019471,1.203399284,1.242874364,1.053450043,1.134862745,1.039684273,1.172069877,
East Asia & Pacific (excluding high income),EAP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.8124950507,0.6556164839,0.4975026581,0.4444564347,0.4904661613,0.4925330497,0.5196567278,0.4783658293,0.4749637155,0.5141786046,0.517739347,0.5740768871,0.6022503538,0.6448017751,0.6432941463,0.9243804425,0.595723722,0.6756243307,0.7262772379,0.7701844739,0.8555942734,0.9176079876,0.950302986,0.92892674,0.8816633501,0.8411429303,0.7661966575,0.7401537469,0.7327148982,0.6603695642,0.6370509627,0.6336566466,0.7168863478,0.7346114112,0.6903492902,0.6681042996,0.6048294536,0.5711560849,0.5494523878,
Early-demographic dividend,EAR,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,1.55127566,,,,1.806704432,1.74399508,1.495435443,1.420426621,1.550195252,1.439000658,1.550925505,1.486348184,1.456449606,1.578314183,1.479244962,1.518861948,1.60315392,1.541903927,1.685058203,1.713085188,1.738013552,1.716135956,1.902287776,2.23025557,2.448267049,2.28140799,2.191477577,2.271630472,2.224162355,2.287862708,2.31296871,2.132522809,2.208187894,2.338905063,2.372852759,2.457578097,2.686238847,2.588153096,2.592739231,2.825301098,2.923155542,3.276811004,
East Asia & Pacific,EAS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.1130485592,0.1082890673,0.1274455182,0.1847777758,0.2023843823,0.2558721255,0.2534282355,0.2193481309,,,,,,,0.1995735248,0.1871520505,0.1746308049,0.1846447678,0.189784444,0.2133569995,0.2855800575,0.226967968,0.2228464029,0.2367227817,0.2826073887,0.3326643685,0.3561331907,0.3677966065,0.3705436775,0.388147565,0.4109407804,0.4169527429,0.409209944,0.4117757028,0.3953613963,0.3950173969,0.4216550147,0.4921907857,0.5192356515,0.4856038025,0.4801959977,0.4466851806,0.4278381513,0.4216723418,
Europe & Central Asia (excluding high income),ECA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,4.005627672,2.93948247,1.914971574,1.673574174,1.508894747,1.89497995,3.0106431,3.505066574,3.315447857,2.45305154,3.012173241,2.549269456,2.157722091,,,,,,,,1.307510473,0.6419840273,0.6479908574,0.7446692982,1.28086742,1.407538012,1.291434534,1.316911162,1.179069329,1.002505489,1.009749787,1.044435097,1.022895638,1.196436656,1.186408718,1.312197435,1.233966075,1.165026966,1.158713811,1.292604706,1.358524823,1.537861892,1.655413655,1.766051136,1.926545736,1.999147084,2.007106859,
Europe & Central Asia,ECS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.4741503379,0.4531156057,0.5147126896,0.5293853678,0.5509225366,0.5780006488,0.612888577,0.6104432179,0.5589396906,0.5660178814,0.5471891033,0.4997476811,0.4420624963,0.4399226197,0.4699348362,0.4464222981,0.4287888876,0.4149949077,0.4314708483,0.4304878053,0.3633737863,0.3590777622,0.4239954039,0.4517005368,0.4243711644,0.4458338377,0.4533840484,0.4522367546,0.4482907902,0.4635896036,0.4924103179,0.5145796173,0.5576481071,0.5931953911,0.6260933666,0.6386816864,0.6459844804,0.668209396,0.7180188924,0.7198394144,0.7539473491,0.7619502611,0.7858221114,0.7921398606,0.8264491787,0.8103151108,
Ecuador,ECU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,0.03629594618,,,,,,,,,,0.01958973353,0.02151242088,0.01532345529,0.007198994538,0.3346615218,0.3296340686,0.4144965901,1.071455867,1.216407524,1.58032917,1.938287397,2.299974364,2.854416916,5.545965282,7.214742269,5.805702698,5.037043818,5.036333978,5.023116526,5.92669902,6.268548466,6.550643862,5.000811784,4.38651629,3.736630473,3.381318287,2.816307995,2.584686117,2.430491069,2.404619529,2.613707296,2.731717752,2.825420021,2.999485743,3.384033505,
"Egypt, Arab Rep.",EGY,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,6.441757799,11.97226862,12.28358125,12.44121562,9.852047298,8.819843122,11.83823803,11.66492688,8.223883058,6.074981126,8.909234225,10.77632381,8.284107597,9.966515136,10.84309867,14.58333803,12.16008247,7.075419429,5.362434314,4.594134263,4.713362166,3.972707029,3.566613231,2.856612173,3.011233343,3.397808129,3.687827545,4.240410468,5.599623584,4.961085478,5.869309613,5.339698492,3.779917098,5.686771175,6.069884254,6.891885114,6.182729252,6.404022911,5.56383109,5.592077951,10.49379043,10.2180103,8.836387591,8.104773476,
Euro area,EMU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.4350851022,0.4404093232,0.5110594057,0.5330244541,0.5389501713,0.5607935338,0.5821235165,0.5881353155,0.549599117,0.5460521124,0.532593657,0.4984071522,0.4771087492,0.4908367809,0.505473873,0.4786731679,0.463707335,0.4439710178,0.4604269053,0.4191298005,0.3908347063,0.3833643742,0.470445791,0.4666652497,0.376143952,0.3924348459,0.3978414865,0.4081317397,0.4084198046,0.4050054945,0.4174438059,0.4296227297,0.44917048,0.4922940228,0.5262021186,0.5484153809,0.5673665971,0.5955308893,0.6223038637,0.628899959,0.6668562621,0.6469206759,0.6367569357,0.6259046846,0.6504152812,0.6492165523,
Eritrea,ERI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3597713809,0.5274920884,0.4650179179,,,,,0,0,0,0,0,0,0,,,,,,,,,,
Spain,ESP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,1.223049339,1.164639941,1.104607338,1.079996692,0.8834488159,0.9399659829,0.8953223716,0.8069305132,0.7885479701,0.7127962923,0.6828182264,0.5702177065,0.4968427168,0.475948469,0.4487221864,0.4073232388,0.3701332104,0.4178894911,0.4421266867,0.4959456387,0.4496543977,0.455213487,0.4913644412,0.5254146053,0.100019155,0.1084039809,0.1114403388,0.1051592338,0.09921083887,0.09459612688,0.09840316647,0.1016785441,0.1137358623,0.112777478,0.1022183282,0.1122245477,0.1157724301,0.1580615167,0.2240175111,0.2282901314,0.2236038314,0.2134930813,0.2289261176,0.2344632525,0.2306079114,0.2338195148,
Estonia,EST,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02851062398,0.03519505512,0.03370648759,0.04660148853,0.04020625763,0.07126663878,0.1762000894,0.2598947214,0.5186065137,1.373946221,1.804874046,2.303599755,1.698430033,1.710355497,1.732036773,1.828998176,1.889595543,2.001271073,2.248773752,2.042208707,1.997673344,2.02087853,1.875962188,1.870822611,1.745546511,1.652867107,
Ethiopia,ETH,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0.1431157666,0.1322478226,0.1285554779,0.1420103131,0.1498063279,0.1378356157,0.08122399468,0.1036246638,0.0564055442,0.04285273124,0.07247883048,0.1431348577,0.2081372111,0.3554538857,0.3569901427,0.1873224527,0.1074890343,0.3493534249,0.4379999475,0.6449448377,0.2224880673,0.4201718871,0.5388666042,1.320109902,1.399221469,1.126594271,1.815735658,1.428667802,0.8064827615,1.457028567,1.684799193,1.441584553,1.748295051,3.230184878,1.682919868,1.03939582,0.4810754067,0.5177748158,0.5000638207,0.3753895824,
European Union,EUU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.4132569131,0.4188345086,0.4882228855,0.5104681324,0.5162543387,0.5368664538,0.5562779428,0.5618863099,0.5274346441,0.5221405353,0.5088988887,0.4772183181,0.4589566221,0.4714416827,0.4852019153,0.4605846647,0.446882777,0.4264794945,0.444959855,0.4054685758,0.3836872883,0.3778757097,0.4609520385,0.4587673112,0.3775052737,0.4084523335,0.4270253038,0.4398455936,0.4520998792,0.4712231599,0.4986180028,0.5252942137,0.5478770988,0.5761291855,0.5998330854,0.6138734855,0.6286818194,0.660040341,0.723397181,0.7337276119,0.7787255775,0.7658480979,0.7623669849,0.7484026399,0.7809898634,0.7626870193,
Fragile and conflict affected situations,FCS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.4661694656,0.4402062151,0.4559862,0.5389148954,0.7522961488,,0.876311633,1.029876939,1.374005818,1.343706049,1.2922021,1.233857046,1.329187057,1.560469071,1.799453214,1.426041358,1.355489427,2.057036735,2.6234829,2.660773013,3.496683164,3.159418875,2.876131329,2.605173905,2.718687436,2.481068742,2.947865446,2.718975104,2.759354965,2.619851397,3.915925832,4.139014847,4.229166629,4.312168757,4.160628086,3.932092217,
Finland,FIN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.06282082809,0.07475075089,0.1394157335,0.1805993813,0.2056453594,0.1980676217,0.1825796727,0.203700593,0.1906443148,0.09343226926,0.09104386186,0.1006971998,0.0848754554,0.09655796085,0.05953268709,0.04446008041,0.07919093385,0.09162964829,0.08636651815,0.06475681501,0.05533867349,0.110089669,0.1853675715,0.2800772646,0.3279606801,0.3751230979,0.3788359979,0.3398414457,0.3066556368,0.3377130568,0.3378848644,0.3292649562,0.3143599693,0.3357137393,0.3415294411,0.3583512863,0.274330323,0.3337809356,0.395488548,0.3887501637,0.3689948876,0.3575859473,0.3552944624,0.3050443681,0.296890962,0.3014624397,
Fiji,FJI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,0.3520118202,0.4066455612,0.7528174704,0.6771696108,0.7108945102,0.9009672498,2.4233718,2.305604133,2.293279069,2.040875731,1.943774813,1.641404849,1.385936097,1.480557786,1.597647345,1.62355543,1.660071085,1.566684521,1.65697461,1.564913041,1.198170471,2.580164534,4.69510155,5.422080654,5.376263134,6.375192278,6.821443946,6.650176301,5.42319175,4.163201807,5.958884606,5.592441934,4.253685314,4.798772786,4.858308149,4.549503959,5.389319718,5.522947352,5.205733348,5.230683113,5.371398392,7.838831024,
France,FRA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.1740315857,0.1753918071,0.3072798467,0.3122355562,0.3129462046,0.2053884067,0.2076671644,0.2287461847,0.2284352787,0.2378337284,0.2519181711,0.2619570201,0.2646737452,0.3355118715,0.3144598874,0.3179029177,0.363948399,0.3719685658,0.3803954698,0.2836414818,0.2769543969,0.2699738923,0.6704651611,0.6666886112,0.6326438424,0.649479644,0.6673822202,0.705957986,0.6631314145,0.6294775083,0.6465830947,0.6694675786,0.6609965471,0.6854475722,0.7281077484,0.7522436651,0.8007336392,0.844602811,0.8681845967,0.887909315,0.9866801366,0.9722076624,0.9588863007,0.9397950542,0.9591385181,0.9558495298,
Faroe Islands,FRO,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.375914759,4.466738935,4.05874085,3.401720238,3.148091218,2.970525863,2.915341785,4.646524171,4.487682827,4.767318894,5.614565117,6.116301594,6.308880892,6.359854343,0,0,0,0,0,0,0,0,,
"Micronesia, Fed. Sts.",FSM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.189994027,6.084209115,6.240893076,6.357030601,6.950062797,7.309992257,7.374232163,7.024118084,6.365097685,5.806624648,5.719469163,5.691205403,
Gabon,GAB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,0.00370919873,0.003102699439,0.001105949988,0.004764173465,0.001682227279,0.008511954998,0.002570363721,0.003998667152,0.006787138326,0.009125012945,0.003502320453,0.003743916115,0.01471503964,0.02952161292,0.04138079592,0.06927536982,0.08954022547,0.09017452667,0.1005904912,0.1153710132,0.1240831812,0.09108324153,0.1190981816,0.1067826265,0.05335130896,0.09197508895,0.08818752648,0.1150829963,0,0.1156887729,0.132641472,0.1143022398,0.2673769553,0.1196695715,0.1315424956,0.09392611677,0.1618721306,0.1283313914,0.1316185555,0.1236347911,0.109430761,0.1093848425,0.1157874187,
United Kingdom,GBR,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1837321159,0.1787028524,0.1817475509,0.1920155018,0.1828073243,0.1723666386,0.1665828587,0.1726342872,0.1039156951,0.09999518943,0.105726483,0.08419008339,0.3231168425,0.3052936488,0.3014522095,0.2934330704,0.2765339145,0.2452003693,0.2375470361,0.2247174056,0.2110737479,0.2039925396,0.216134277,0.1987629847,0.1906246859,0.1818473017,0.171387905,0.1598743225,0.169229448,0.1682898606,0.1595506283,0.1513281342,0.1464151441,0.1176929275,
Georgia,GEO,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.089969044,10.31963992,12.88559307,6.735292125,6.791101833,6.6651077,6.224905058,6.996382151,6.95706861,8.099636451,8.680582295,8.323680586,10.32447865,9.669908195,10.24180332,10.73551615,11.31667019,11.26949869,9.754889222,10.04364998,11.04447662,11.5586541,12.92085829,13.31309841,
Ghana,GHA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,0.03165840423,0.02024642904,0.03315617133,0.03716556199,0.01232354215,0.1065208911,0.09324335651,0.01047558745,0.01379356545,0.1154325426,0.1142473214,0.1018818456,0.09398857561,0.1138152819,0.1692854071,0.2883611877,0.2661907762,0.3965401677,0.3772868338,0.39433395,0.3977016298,0.6501433135,0.8637798269,0.7057682453,0.8529432434,0.9274606683,0.9231044593,0.514915116,0.4727100247,0.439715523,0.4394011234,0.4219368543,5.426498015,5.222789281,2.96704822,3.665073216,10.08457482,5.305661944,5.854364771,5.231209885,5.931871206,6.26267897,
Gibraltar,GIB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003508443574,0.00342878746,1.120246785,0.9185744152,0.6738537429,0.4510692581,0.2810065705,0.148211557,0.01448378849,0.02003405501,0.02770764494,0.03911514706,0.1387814634,0.1738049097,0.03894205049,0.3080426768,0.5148805829,3.222048329,1.145385216,1.415355269,0.6990489451,0.2398948987,0.883377614,0.774612762,0.6749867507,0.9506071632,0.8680231367,1.110353202,1.383222853,1.484868119,0.606922411,0.4325562705,0.2397733597,1.170136391,0.1436765949,
"Gambia, The",GMB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,0.2008885018,0.2377798579,0.1621539494,0.1322735493,0.08692978605,0.3284832062,,,,,,,,,,,,,,,,,,,,11.10175142,6.315494586,5.77055147,6.049967274,4.349639289,4.149896036,5.502995013,7.496898291,6.480762341,7.515829275,7.984043828,11.20582548,11.17870799,9.81279621,10.64298673,12.69159387,15.2176926,22.29120177,
Guinea-Bissau,GNB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9120863094,0.5630022827,0.40989991,0.4536904258,0.5891534108,0.6332298198,0.7073535011,0.7218788008,0.7395908703,0.7447375036,1.940849629,2.679505834,2.161462816,2.554145784,4.220032062,4.843619532,5.205977061,3.389752505,4.308099362,6.17442988,5.69720486,5.884695355,5.399628542,4.738064795,4.613010371,6.097739379,8.760859403,8.104408768,4.786346352,7.790056237,8.505979707,10.50161209,8.589910734,
Equatorial Guinea,GNQ,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9788004933,0.6706461279,0.502232227,0.07061559878,0.07063748491,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Greece,GRC,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,2.584034419,2.598390907,2.234008224,2.167693316,1.969042074,2.233195818,2.087224382,1.950277085,1.967929038,1.68754838,1.715159582,2.143093765,2.277695899,1.751947407,1.856144377,2.066704581,2.177678747,2.440054184,2.475090394,2.400671558,2.110904953,2.13890146,1.850781605,1.601878124,1.681632402,1.477955707,1.074244709,0.7733621682,0.5157144854,0.4920473248,0.5641120549,0.7786826928,0.7549201648,0.6103474383,0.5044282673,0.4194261599,0.2813634107,0.336830854,0.3121258091,0.26028574,0.2159815529,0.200591147,0.2309365093,0.3296840273,0.3237648353,
Grenada,GRD,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,8.943878314,10.38713486,9.950399751,6.303819642,6.463197901,2.752306083,2.771564351,5.925931751,8.046234744,5.80170843,5.712348191,5.487694664,4.947922226,4.803195389,4.659858796,4.671223505,4.581503571,4.277083054,8.030315151,3.858226837,4.070869007,3.772974114,3.492876688,3.585306832,3.693205257,3.717792673,3.662333128,3.518297842,4.498240238,4.348482524,4.245327951,4.199464793,4.114241806,5.225171478,6.758533454,
Greenland,GRL,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.2554511356,0.3558132585,0.3419001492,0.3325421803,0.2846354824,0.1227486541,0.0430939218,0.03590285173,0.0102863175,0.009679252205,0.001411552196,0.5827890265,1.010614501,1.551608549,1.901957634,2.208634155,2.112291392,2.191287361,2.439373145,2.394921447,2.293419891,2.353639702,2.541704999,3.090908509,3.44333936,7.827117655,9.95052324,11.14420029,11.44956783,12.43966584,12.61980642,11.49403331,10.77994156,10.38606325,9.670274475,10.01185236,10.00768644,9.941580632,10.42337023,11.14649327,11.71444212,12.89148624,13.83484713,14.69685363,
Guam,GUM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.4771784133,0.2384196104,0.5963680318,,,,,,,,0.2730388959,0.2664603291,0.247746743,0.2734759966,2.069730052,2.002301286,1.951136074,2.950680506,3.830676269,3.131285496,7.023521853,13.36358507,19.42196081,24.4021998,9.163556411,10.19769103,9.053851239,8.278386968,10.71409029,11.16654254,11.54930112,7.873521716,7.986562494,7.074411752,6.004732702,6.788727516,6.969885127,7.351682082,8.01244647,
